Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,5,103,1.381605,1.143818,136.436018,0.068919,0.080274,0.022603,-0.029226,0.022072,-0.073449,0.033333,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,6,157,1.339383,0.073686,6.766378,0.019049,0.005026,0.060607,-0.073449,0,-0.039947,0.018519,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,7,213,1.159503,0.077335,7.103767,0.041037,0.021775,0.09937,-0.033716,0.008812,-0.082548,0.017857,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,8,252,1.117851,0.181917,1.203309,0.09937,0,0.208596,-0.082548,0,-0.224802,0.025641,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,9,271,1.208596,0.51296,4.602401,0.121097,0.123743,0.051178,-0.135384,0.126457,-0.07923,0.052632,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,10,295,1.128228,0.143771,29.69607,0.031548,0.016157,0.082216,-0.029812,0.024571,-0.03753,0.041667,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,11,426,1.090272,0.079704,8.418334,0.056888,0.035819,0.082216,-0.017612,0.017361,-0.167085,0.007634,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,12,451,1.090556,0.203762,43.257937,0.029694,0.029184,0.095389,-0.04018,0.047031,-0.100934,0.04,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,13,475,1.032602,0.196323,1.863422,0.095389,0,0.0136,-0.100934,0,-0.078235,0.041667,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,14,490,0.964223,0.091835,2.211642,0.0136,0,0.058996,-0.078235,0,-0.079989,0.066667,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,1,20,1.095619,0.100984,17.722281,0.020356,0.00847,0.027837,-0.021153,0.012498,-0.037156,0,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,2,64,0.766118,0,0.939233,0,0,0.299488,0,0,-0.105889,0.022727,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,3,131,1.245409,0.767344,138.332365,0.033982,0.053653,0.048315,-0.018278,0.020105,-0.021123,0.014925,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,4,211,1.103927,0.069162,8.525127,0.034724,0.011976,0.024127,-0.014583,0.007676,-0.038015,0.0125,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,5,290,1.016739,0.109905,4.402961,0.020188,0.005571,0.030718,-0.034765,0.004596,-0.148226,0.012658,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,6,427,0.975597,0.205892,41.094652,0.011923,0.007301,0.055244,-0.024385,0.0396,-0.037984,0.007299,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,7,462,0.960636,0.032006,44.081092,0.022068,0.017586,0.030596,-0.022608,0.011745,-0.023238,0.028571,1.245409,0.584751,0.981977,0.113291,0.299488,-0.196266,-0.000237,0.031821,0.999724,0.854257
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,1,60,0.525873,0.686347,50.030685,0.035508,0.034039,0.127178,-0.116253,0.116281,-0.400326,0,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,2,64,0.381275,0,0.897803,0,0,0.561615,0,0,-0.143182,0.25,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,3,101,1.235218,1.213121,200.592325,0.055959,0.086601,0.031194,-0.029828,0.025102,-0.063503,0.027027,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,4,155,1.16116,0.094697,2.563946,0.031194,0,0.114606,-0.063503,0,-0.143182,0.018519,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,5,204,1.165236,0.180855,17.887328,0.046314,0.04119,0.045739,-0.084056,0.055452,-0.04398,0.020408,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,6,217,1.103278,0.141037,8.552666,0.02932,0.019471,0.073157,-0.025387,0.018206,-0.07925,0.076923,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,7,252,1.06582,0.152407,1.39694,0.073157,0,0.108556,-0.07925,0,-0.287437,0.028571,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,8,271,1.108556,0.415043,5.639688,0.049158,0.051441,0.0608,-0.287437,0,-0.070668,0.052632,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,9,313,1.020467,0.131468,1.673267,0.0608,0,0.080623,-0.070668,0,-0.085257,0.02381,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,10,339,1.020638,0.138634,19.917851,0.053581,0.019712,0.069767,-0.056295,0.02216,-0.077705,0.038462,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,11,421,0.97786,0.078778,23.585632,0.031134,0.024725,0.033425,-0.028705,0.02315,-0.153737,0.012195,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,12,439,0.972539,0.238651,7.660934,0.025315,0.011469,0.07157,-0.085414,0.060192,-0.116923,0.055556,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,13,509,0.93285,0.139449,60.51102,0.030593,0.023965,0.032138,-0.036157,0.034083,-0.064704,0.014286,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,14,562,0.903287,0.088647,4.304672,0.019501,0.01787,0.017849,-0.064704,0,-0.039089,0.018868,1.235218,-0.019051,0.883509,0.203915,0.561615,-0.400326,0.000933,0.05173,0.263623,0.837381
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,1,32,0.970565,0.090344,39.460295,0.020927,0.019208,0.056781,-0.017083,0.016388,-0.055388,0,1.464541,0.479968,0.978534,0.196646,0.313495,-0.20597,-0.000004,0.032993,0.817248,0.814488
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,2,64,0.685938,0,0.966495,0,0,0.099863,0,0,-0.152284,0.03125,1.464541,0.479968,0.978534,0.196646,0.313495,-0.20597,-0.000004,0.032993,0.817248,0.814488
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,3,138,1.464541,0.894152,136.009489,0.025453,0.020939,0.045894,-0.023895,0.02571,-0.043701,0.013514,1.464541,0.479968,0.978534,0.196646,0.313495,-0.20597,-0.000004,0.032993,0.817248,0.814488
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,4,285,0.988468,0.137064,23.204754,0.018565,0.013027,0.030312,-0.026102,0.013683,-0.132472,0.006803,1.464541,0.479968,0.978534,0.196646,0.313495,-0.20597,-0.000004,0.032993,0.817248,0.814488
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,5,508,0.902407,0.023605,59.798942,0.013523,0.007724,0.029848,-0.021847,0.032848,-0.046591,0.004484,1.464541,0.479968,0.978534,0.196646,0.313495,-0.20597,-0.000004,0.032993,0.817248,0.814488
mm/dd/yyyy,,WT,,,20X,Microwell,15,1,16,1,76,1.392425,0.218075,95.752783,0.022838,0.036463,0.187474,-0.012981,0.011022,-0.041188,0,1.392425,0.731938,0.99627,0.194817,0.187474,-0.166373,-0.000815,0.025319,1.265065,0.763675
mm/dd/yyyy,,WT,,,20X,Microwell,15,1,16,2,204,1.276643,0.304199,14.132566,0.051663,0.067058,0.128447,-0.038743,0.040122,-0.113413,0.007813,1.392425,0.731938,0.99627,0.194817,0.187474,-0.166373,-0.000815,0.025319,1.265065,0.763675
mm/dd/yyyy,,WT,,,20X,Microwell,15,1,16,3,271,1.185516,0.357013,4.057533,0.185516,0,0.185516,-0.098753,0.095629,-0.166373,0.014925,1.392425,0.731938,0.99627,0.194817,0.187474,-0.166373,-0.000815,0.025319,1.265065,0.763675
mm/dd/yyyy,,WT,,,20X,Microwell,15,1,16,4,451,0.966692,0.263155,7.180316,0.044137,0.047798,0.09862,-0.053959,0.056897,-0.116313,0.005556,1.392425,0.731938,0.99627,0.194817,0.187474,-0.166373,-0.000815,0.025319,1.265065,0.763675
mm/dd/yyyy,,WT,,,20X,Microwell,15,1,16,5,518,0.970487,0.325566,6.435292,0.070255,0.036833,0.096299,-0.065029,0.061671,-0.136158,0.014925,1.392425,0.731938,0.99627,0.194817,0.187474,-0.166373,-0.000815,0.025319,1.265065,0.763675
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,1,20,1.220177,0.082717,5.572374,0.042084,0.008572,0.048145,-0.021241,0.021491,-0.036437,0,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,2,64,0.811839,0,0.976866,0,0,0.314602,0,0,-0.079022,0.022727,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,3,76,1.342992,0.351454,141.680882,0.039199,0.055799,0.174967,-0.022309,0.019364,-0.131623,0.083333,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,4,204,1.255232,0.351489,15.339093,0.075136,0.06939,0.072943,-0.073418,0.038854,-0.046867,0.007813,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,5,217,1.129378,0.119811,2.24223,0.072943,0,0.153761,-0.046867,0,-0.189542,0.076923,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,6,271,1.153761,0.304069,4.040712,0.153761,0,0.041134,-0.189542,0,-0.072771,0.018519,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,7,288,1.026007,0.113905,2.591425,0.041134,0,0.037819,-0.072771,0,-0.051979,0.058824,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,8,414,0.938074,0.072702,10.542288,0.018633,0.013744,0.041721,-0.044156,0.011063,-0.092975,0.007937,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,9,518,0.928231,0.071769,19.522192,0.014845,0.014646,0.052393,-0.055698,0.034341,-0.083408,0.009615,1.342992,0.673689,0.988138,0.143866,0.314602,-0.189542,-0.000394,0.036554,1.125371,0.883229
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,1,73,1.348219,0.127849,46.552595,0.038743,0.037798,0.115216,-0.026696,0.01886,-0.073637,0,1.484384,0.72856,0.996356,0.189199,0.153082,-0.170317,-0.001078,0.030102,1.484384,0.821558
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,2,204,1.26176,0.369993,13.898807,0.052641,0.068421,0.153082,-0.053628,0.066761,-0.170317,0.007634,1.484384,0.72856,0.996356,0.189199,0.153082,-0.170317,-0.001078,0.030102,1.484384,0.821558
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,3,271,1.111471,0.294674,4.874491,0.06421,0.066837,0.111471,-0.083127,0.113026,-0.163048,0.014925,1.484384,0.72856,0.996356,0.189199,0.153082,-0.170317,-0.001078,0.030102,1.484384,0.821558
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,4,518,0.930236,0.171872,16.377004,0.029788,0.021114,0.050371,-0.040538,0.03968,-0.110773,0.004049,1.484384,0.72856,0.996356,0.189199,0.153082,-0.170317,-0.001078,0.030102,1.484384,0.821558
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,5,563,0.911096,0.060496,14.541374,0.015687,0.00627,0.02244,-0.029656,0.019816,-0.05107,0.022222,1.484384,0.72856,0.996356,0.189199,0.153082,-0.170317,-0.001078,0.030102,1.484384,0.821558
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,1,76,1.251647,0.256476,141.203748,0.026417,0.039699,0.223984,-0.020009,0.014482,-0.055772,0,1.436582,0.672609,0.980398,0.18494,0.223984,-0.161594,-0.000956,0.027318,1.373238,0.785316
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,2,271,1.07485,0.2636,5.205249,0.04361,0.04418,0.07485,-0.090858,0.095273,-0.158226,0.005128,1.436582,0.672609,0.980398,0.18494,0.223984,-0.161594,-0.000956,0.027318,1.373238,0.785316
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,3,286,0.997168,0.080544,13.283764,0.016276,0.010285,0.027842,-0.022662,0.020472,-0.048529,0.066667,1.436582,0.672609,0.980398,0.18494,0.223984,-0.161594,-0.000956,0.027318,1.373238,0.785316
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,4,491,0.874445,0.129401,58.556279,0.021875,0.013761,0.047605,-0.021848,0.018734,-0.070647,0.004878,1.436582,0.672609,0.980398,0.18494,0.223984,-0.161594,-0.000956,0.027318,1.373238,0.785316
mm/dd/yyyy,,WT,,,20X,Microwell,19,1,16,1,102,1.299925,0.492122,173.049489,0.020878,0.022038,0.11231,-0.019885,0.020463,-0.135701,0,1.642312,0.657711,1.016616,0.240227,0.11231,-0.304506,-0.001352,0.028822,1.632436,0.801046
mm/dd/yyyy,,WT,,,20X,Microwell,19,1,16,2,295,1.005945,0.085442,27.595756,0.012784,0.006513,0.023066,-0.015553,0.015861,-0.04571,0.005181,1.642312,0.657711,1.016616,0.240227,0.11231,-0.304506,-0.001352,0.028822,1.632436,0.801046
mm/dd/yyyy,,WT,,,20X,Microwell,19,1,16,3,506,0.865209,0.103375,53.433852,0.014195,0.009053,0.035769,-0.019783,0.017275,-0.068126,0.004739,1.642312,0.657711,1.016616,0.240227,0.11231,-0.304506,-0.001352,0.028822,1.632436,0.801046
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,1,19,0.44078,0.34056,28.59462,0.041568,0.035344,0.098835,-0.034124,0.024804,-0.064295,0,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,2,61,0.883001,0.922443,3.882734,0.337303,0.273554,0.530735,-0.123919,0.078694,-0.179564,0.02381,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,3,84,1.396955,0.137758,2.960973,0.097336,0,0.097336,-0.040422,0,-0.040422,0.043478,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,4,110,1.558874,1.831796,204.933823,0.062176,0.111106,0.667512,-0.0402,0.032537,-0.151886,0.038462,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,5,204,1.353304,0.476127,17.629975,0.089292,0.129168,0.279495,-0.054655,0.058557,-0.151886,0.010638,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,6,217,1.228924,0.204994,1.29735,0.084131,0,0.084131,-0.120863,0,-0.120863,0.076923,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,7,223,1.229155,0.165206,1.979527,0.099354,0,0.099354,-0.065852,0,-0.065852,0.166667,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,8,316,1.031196,0.095029,18.512066,0.04221,0.028458,0.068504,-0.038542,0.022162,-0.065506,0.010753,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,9,336,1.010437,0.089205,6.32052,0.04887,0.001264,0.049764,-0.016751,0.007625,-0.022143,0.05,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,10,414,0.900185,0.184119,3.144027,0.044516,0.006361,0.049014,-0.047544,0.023853,-0.06441,0.012821,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,11,468,0.750548,0.153327,41.162363,0.047183,0.024908,0.091397,-0.043536,0.035788,-0.110195,0.018519,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,12,484,0.749683,0.233825,1.060963,0.12363,0,0.12363,-0.110195,0,-0.110195,0.0625,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,13,557,0.665379,0.181236,1.37886,0.079287,0,0.079287,-0.101949,0,-0.101949,0.013699,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,14,580,0.654826,0.163534,4.872038,0.025545,0.006198,0.029927,-0.056222,0.065157,-0.102295,0.043478,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,15,591,0.719871,0.234979,1.593725,0.09451,0,0.09451,-0.140468,0,-0.140468,0.090909,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,16,608,0.66584,0.144851,1.523992,0.078192,0,0.078192,-0.066659,0,-0.066659,0.058824,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,17,624,0.687291,0.135797,1.601226,0.056683,0,0.056683,-0.079114,0,-0.079114,0.0625,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,18,649,0.724484,0.130319,1.782601,0.058298,0,0.058298,-0.072022,0,-0.072022,0.04,1.558874,0.100738,0.833885,0.317827,0.667512,-0.447065,0.000843,0.062766,0.103102,0.621555
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,1,15,0.390023,0.224733,23.785634,0.021613,0.014667,0.056487,-0.026621,0.018751,-0.057356,0,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,2,61,0.715521,0.738203,4.272027,0.227926,0.018404,0.24094,-0.141175,0.199406,-0.282176,0.021739,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,3,116,1.323151,1.463414,133.703566,0.063758,0.086702,0.470496,-0.028257,0.026628,-0.144521,0.018182,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,4,271,1.202746,0.511297,7.378519,0.091785,0.097737,0.202746,-0.113598,0.163606,-0.302468,0.006452,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,5,336,1.050969,0.150169,61.482708,0.024031,0.020503,0.061354,-0.026421,0.019326,-0.061571,0.015385,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,6,367,0.971539,0.138568,1.553001,0.084036,0,0.084036,-0.054532,0,-0.054532,0.032258,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,7,411,0.963805,0.069523,13.541802,0.022052,0.00813,0.032806,-0.027288,0.006863,-0.037108,0.022727,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,8,471,0.873381,0.118754,13.661676,0.033251,0.02881,0.071782,-0.029339,0.027468,-0.077605,0.016667,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,9,518,0.794951,0.21148,4.285108,0.104458,0,0.104458,-0.058008,0.012044,-0.066525,0.021277,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,10,529,0.764057,0.109672,3.078556,0.032437,0.033521,0.05614,-0.049405,0,-0.049405,0.090909,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,11,562,0.768315,0.064005,9.941892,0.054858,0.015823,0.066047,-0.043466,0.027043,-0.063613,0.030303,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,12,639,0.74068,0.176501,4.398346,0.032871,0.031555,0.055184,-0.055379,0.03727,-0.081733,0.012987,1.323151,0.082428,0.83939,0.248316,0.470496,-0.30312,0.000886,0.048412,0.082428,0.62714
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,1,19,0.357549,0.37335,32.70105,0.033353,0.024603,0.079368,-0.035369,0.021615,-0.063506,0,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,2,61,0.557574,0.617448,2.607561,0.230415,0,0.230415,-0.387032,0,-0.387032,0.02381,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,3,73,0.884611,0.167817,1.238606,0.067744,0,0.067744,-0.100073,0,-0.100073,0.083333,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,4,116,1.494975,1.374077,96.2053,0.051426,0.041985,0.150805,-0.031498,0.020425,-0.098378,0.023256,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,5,230,1.085846,0.021855,6.826734,0.0448,0.034932,0.0695,-0.054304,0,-0.054304,0.008772,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,6,301,1.032449,0.0718,21.823693,0.032437,0.022909,0.065989,-0.024034,0.022245,-0.06611,0.014085,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,7,325,1.04825,0.126589,8.991097,0.022143,0.013704,0.033236,-0.030058,0.03506,-0.054849,0.041667,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,8,349,1.053457,0.081971,8.120903,0.074767,0.073887,0.127013,-0.01683,0.017431,-0.036687,0.041667,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
