Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End,
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,3,117.000000,1.026634,0.304656,1.123190,0.142987,0.000000,0.142987,-0.161668,0.000000,-0.161668,0.041667,1.142822,0.699859,0.857578,0.072746,0.165811,-0.170864,-0.001014,0.052155,1.142822,0.758678
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,4,622.000000,0.935010,0.384144,388.954472,0.038770,0.032772,0.142987,-0.039632,0.032020,-0.170864,0.001980,1.142822,0.699859,0.857578,0.072746,0.165811,-0.170864,-0.001014,0.052155,1.142822,0.758678
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,5,742.000000,0.933560,0.336675,1.216071,0.165811,0.000000,0.165811,-0.170864,0.000000,-0.170864,0.008333,1.142822,0.699859,0.857578,0.072746,0.165811,-0.170864,-0.001014,0.052155,1.142822,0.758678
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,1,38.000000,1.201670,0.262502,1.628502,0.100299,0.000000,0.100299,-0.162204,0.000000,-0.162204,0.000000,3.449151,0.695372,0.931139,0.343601,0.871105,-0.444206,-0.001068,0.091499,1.162297,0.757697
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,2,77.000000,3.449151,2.894710,8.153392,0.543933,0.337874,0.871105,-0.179744,0.099249,-0.271506,0.025641,3.449151,0.695372,0.931139,0.343601,0.871105,-0.444206,-0.001068,0.091499,1.162297,0.757697
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,3,688.000000,0.887946,0.254572,4.431732,0.169621,0.000000,0.169621,-0.063701,0.005443,-0.067550,0.001637,3.449151,0.695372,0.931139,0.343601,0.871105,-0.444206,-0.001068,0.091499,1.162297,0.757697
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,4,732.000000,0.867326,0.186089,2.768998,0.108043,0.000000,0.108043,-0.078046,0.000000,-0.078046,0.022727,3.449151,0.695372,0.931139,0.343601,0.871105,-0.444206,-0.001068,0.091499,1.162297,0.757697
mm/dd/yyyy,,WT,,,20X,Microwell,14,1,16,5,800.000000,0.878895,0.131974,2.801018,0.070582,0.000000,0.070582,-0.061392,0.000000,-0.061392,0.014706,3.449151,0.695372,0.931139,0.343601,0.871105,-0.444206,-0.001068,0.091499,1.162297,0.757697
mm/dd/yyyy,,WT,,,20X,Microwell,16,1,16,1,77.000000,1.318753,0.402341,9.534856,0.044879,0.041905,0.092209,-0.046399,0.028650,-0.088230,0.000000,1.318753,0.641918,0.834524,0.130423,0.092209,-0.149876,-0.000948,0.033191,1.030419,0.671126
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,1,33.000000,1.048420,0.134172,4.259627,0.072796,0.000000,0.072796,-0.091275,0.000000,-0.091275,0.000000,1.155683,0.668951,0.852748,0.098074,0.166272,-0.193181,-0.000835,0.053197,1.026079,0.709647
